column_name
ec_PickUpAddress2
ec_PickUpCity
ec_PickUpState
ec_PickUpZip
ec_DropOffName
ec_DropOffAddress
ec_DropOffAddress2
ec_DropOffCity
ec_DropOffState
ec_DropOffZip
ec_OtherInsuredLast
ec_OtherInsuredFirst
ec_OtherInsuredMiddle
ec_OtherInsuredSuffix
ec_OtherInsuredIDQual
ec_OtherInsuredID
ec_OtherInsuredAddress
ec_OtherInsuredAddress2
ec_OtherInsuredCity
ec_OtherInsuredState
ec_OtherInsuredZip
ec_OtherInsuredCountry
ec_OtherInsuredSubdivision
ec_OtherInsuredPolicy
ec_OtherInsuredDOB
ec_OtherInsuredSex
ec_OtherInsuredRelationship
ec_OtherInsuredOtherIDQual1
ec_OtherInsuredOtherID1
ec_OtherInsuredOtherIDQual2
ec_OtherInsuredOtherID2
ec_OtherInsuredOtherIDQual3
ec_OtherInsuredOtherID3
ec_OtherPayerResponsibility
ec_OtherPayerName
ec_OtherPayerIDQual
ec_OtherPayerID
ec_OtherPayerAddress1
ec_OtherPayerAddress2
ec_OtherPayerCity
ec_OtherPayerState
ec_OtherPayerZip
ec_OtherPayerPaid
ec_OtherPayerAmountOwed
ec_OtherPayerNoncoveredAmount
ec_OtherPayerGroupName
ec_OtherPayerGroupNo
ec_OtherPayerInsuranceType
ec_OtherPayerFilingIndicator
ec_OtherPayerCOBIndicator
ec_OtherPayerAdjustmentReasonGroup
ec_OtherPayerAdjustmentReason
ec_OtherPayerAdjustmentAmount
ec_OtherPayerAdjustmentQuantity
ec_OtherPayerPaidDate
ec_OtherPayerInfoRelease
ec_OtherPayerBenefitAssign
ec_OtherPayerSignatureSource
ec_OtherPayerDocControlNo
ec_OtherPayerPriorAuth
ec_OtherPayerOtherIDQual1
ec_OtherPayerOtherID1
ec_OtherPayerOtherIDQual2
ec_OtherPayerOtherID2
ec_OtherPayerOtherIDQual3
ec_OtherPayerOtherID3
ec_OtherPatientLast
ec_OtherPatientFirst
ec_OtherPatientMiddle
ec_OtherPatientSuffix
ec_OtherPatientIDQual
ec_OtherPatientID
ec_OtherPatientAddress
ec_OtherPatientAddress2
ec_OtherPatientCity
ec_OtherPatientState
ec_OtherPatientZip
ec_OtherPatientCountry
ec_OtherPatientSubdivision
ec_OtherPatientSSN
ec_OtherInsured2Last
ec_OtherInsured2First
ec_OtherInsured2Middle
ec_OtherInsured2Suffix
ec_OtherInsured2IDQual
ec_OtherInsured2ID
ec_OtherInsured2Address
ec_OtherInsured2Address2
ec_OtherInsured2City
ec_OtherInsured2State
ec_OtherInsured2Zip
ec_OtherInsured2Country
ec_OtherInsured2Subdivision
ec_OtherInsured2Policy
ec_OtherInsured2DOB
ec_OtherInsured2Sex
ec_OtherInsured2Relationship
ec_OtherInsured2OtherIDQual1
ec_OtherInsured2OtherID1
ec_OtherInsured2OtherIDQual2
ec_OtherInsured2OtherID2
ec_OtherInsured2OtherIDQual3
ec_OtherInsured2OtherID3
ec_OtherPayer2Responsibility
ec_OtherPayer2Name
ec_OtherPayer2IDQual
ec_OtherPayer2ID
ec_OtherPayer2Address1
ec_OtherPayer2Address2
ec_OtherPayer2City
ec_OtherPayer2State
ec_OtherPayer2Zip
ec_OtherPayer2Paid
ec_OtherPayer2AmountOwed
ec_OtherPayer2NoncoveredAmount
ec_OtherPayer2GroupName
ec_OtherPayer2GroupNo
ec_OtherPayer2InsuranceType
ec_OtherPayer2COBIndicator
ec_OtherPayer2FilingIndicator
ec_OtherPayer2AdjustmentReasonGroup
ec_OtherPayer2AdjustmentReason
ec_OtherPayer2AdjustmentAmount
ec_OtherPayer2AdjustmentQuantity
ec_OtherPayer2PaidDate
ec_OtherPayer2InfoRelease
ec_OtherPayer2BenefitAssign
ec_OtherPayer2SignatureSource
ec_OtherPayer2DocControlNo
ec_OtherPayer2PriorAuth
ec_OtherPayer2OtherIDQual1
ec_OtherPayer2OtherID1
ec_OtherPayer2OtherIDQual2
ec_OtherPayer2OtherID2
ec_OtherPayer2OtherIDQual3
ec_OtherPayer2OtherID3
ec_OtherPatient2Last
ec_OtherPatient2First
ec_OtherPatient2Middle
ec_OtherPatient2Suffix
ec_OtherPatient2IDQual
ec_OtherPatient2ID
ec_OtherPatient2Address
ec_OtherPatient2Address2
ec_OtherPatient2City
ec_OtherPatient2State
ec_OtherPatient2Zip
ec_OtherPatient2Country
ec_OtherPatient2Subdivision
ec_OtherPatient2SSN
ec_ClaimNo
ec_Amount
ec_EstimatedAmountDue
ec_PatientEstimatedAmountDue
ec_PlaceOfService
ec_ClaimFrequency
ec_SubmitReason
ec_ProviderSignature
ec_ProviderAcceptsAssignment
ec_BenefitAssignment
ec_InfoReleaseCode
ec_PatientSignatureCode
ec_RelatedCauses
ec_RelatedCauses2
ec_RelatedCausesState
ec_RelatedCausesCountry
ec_SpecialProgramCode
ec_ProviderParticipation
ec_EOBIndicator
ec_DelayReasonCode
ec_ServiceDateFrom
ec_ServiceDateTo
ec_OnsetDate
ec_InitialTreatmentDate
ec_LastSeenDate
ec_AcuteManifestationDate
ec_LastDateWorked
ec_ReturnToWorkDate
ec_SimilarSymptomsDate
ec_DisabilityBegin
ec_DisabilityEnd
ec_HospitalizationBegin
ec_HospitalizationEnd
ec_AccidentDate
ec_LastMenstrualPeriod
ec_LastXRayDate
ec_PrescriptionDate
ec_AssumedCareDate
ec_RelinquishedCareDate
ec_FirstVisitDate
ec_RepricerReceivedDate
ec_AdmissionDate
ec_AdmissionHour
ec_AdmissionType
ec_AdmissionSource
ec_DischargeHour
ec_PatientStatus
ec_CoveredDays
ec_NonCoveredDays
ec_COBDays
ec_LifeTimeReserveDays
ec_PriorAuthorization
ec_ClearingHouseID
ec_MedicalRecordNumber
ec_MothersMedicalRecordNumber
ec_ServiceAuthorizationException
ec_ReferralNumber
ec_PayerClaimControlNumber
ec_AdjustedRepricedClaimNumber
ec_AutoAccidentState
ec_MedicareCrossoverIndicator
ec_MammographyCertID
ec_CLIA
ec_InvestDeviceExemptionNo
ec_DemonstrationProjectID
ec_CarePlanOversight
ec_PROApprovalNo
ec_PredeterminationID
ec_ClaimType
ec_TypeOfBill
ec_Remark1
ec_Remark2
ec_Remark3
ec_Remark4
ec_K3_1
ec_K3_2
ec_K3_3
ec_K3_4
ec_K3_5
ec_K3_6
ec_K3_7
ec_K3_8
ec_K3_9
ec_K3_10
ec_OutsideLab
ec_LabCharge
ec_Test_Prod
ec_ReportTypeCode1
ec_ReportTransmissionCode1
ec_AttachmentControlNumber1
ec_ReportTypeCode2
ec_ReportTransmissionCode2
ec_AttachmentControlNumber2
ec_ReportTypeCode3
ec_ReportTransmissionCode3
ec_AttachmentControlNumber3
ec_ContractType
ec_ContractAmount
ec_ContractPercentage
ec_ContractCode
ec_TermsDiscountPercentage
ec_ContractVersionID
ec_Predetermination
ec_OrthodonticTotal
ec_OrthodonticRemaining
ec_OrthodonticYesNo
ec_ToothStatus
ec_AppliancePlacementDate
ec_AdmitDiagnosis
ec_ECode
ec_ECode2
ec_ECode3
ec_ECode4
ec_ECode5
ec_ECode6
ec_ECode7
ec_ECode8
ec_ReasonForVisit
ec_ReasonForVisit2
ec_ReasonForVisit3
ec_PrincipalDiagnosis
ec_Diag2
ec_Diag3
ec_Diag4
ec_Diag5
ec_Diag6
ec_Diag7
ec_Diag8
ec_Diag9
ec_Diag10
ec_Diag11
ec_Diag12
ec_Diag13
ec_Diag14
ec_Diag15
ec_Diag16
ec_Diag17
ec_Diag18
ec_Diag19
ec_Diag20
ec_Diag21
ec_Diag22
ec_Diag23
ec_Diag24
ec_Diag25
ec_DRG
ec_PrincipalProcedure
ec_PrincipalProcedureDate
ec_Proc2
ec_Proc2Date
ec_Proc3
ec_Proc3Date
ec_Proc4
ec_Proc4Date
ec_Proc5
ec_Proc5Date
ec_Proc6
ec_Proc6Date
ec_Proc7
ec_Proc7Date
ec_Proc8
ec_Proc8Date
ec_Proc9
ec_Proc9Date
ec_Proc10
ec_Proc10Date
ec_Proc11
ec_Proc11Date
ec_Proc12
ec_Proc12Date
ec_Proc13
ec_Proc13Date
ec_Proc14
ec_Proc14Date
ec_Proc15
ec_Proc15Date
ec_Proc16
ec_Proc16Date
ec_Proc17
ec_Proc17Date
ec_Proc18
ec_Proc18Date
ec_Proc19
ec_Proc19Date
ec_Proc20
ec_Proc20Date
ec_Proc21
ec_Proc21Date
ec_Proc22
ec_Proc22Date
ec_Proc23
ec_Proc23Date
ec_Proc24
ec_Proc24Date
ec_Proc25
ec_Proc25Date
ec_ValueCode1
ec_ValueAmount1
ec_ValueCode2
ec_ValueAmount2
ec_ValueCode3
ec_ValueAmount3
ec_ValueCode4
ec_ValueAmount4
ec_ValueCode5
ec_ValueAmount5
ec_ValueCode6
ec_ValueAmount6
ec_ValueCode7
ec_ValueAmount7
ec_ValueCode8
ec_ValueAmount8
ec_ValueCode9
ec_ValueAmount9
ec_ValueCode10
ec_ValueAmount10
ec_ValueCode11
ec_ValueAmount11
ec_ValueCode12
ec_ValueAmount12
ec_ConditionCode1
ec_ConditionCode2
ec_ConditionCode3
ec_ConditionCode4
ec_ConditionCode5
ec_ConditionCode6
ec_ConditionCode7
ec_ConditionCode8
ec_ConditionCode9
ec_ConditionCode10
ec_OccurranceCode1
ec_OccurranceDate1
ec_OccurranceCode2
ec_OccurranceDate2
ec_OccurranceCode3
ec_OccurranceDate3
ec_OccurranceCode4
ec_OccurranceDate4
ec_OccurranceCode5
ec_OccurranceDate5
ec_OccurranceCode6
ec_OccurranceDate6
ec_OccurranceCode7
ec_OccurranceDate7
ec_OccurranceCode8
ec_OccurranceDate8
ec_OccurranceSpanCode1
ec_OccurranceSpanFrom1
ec_OccurranceSpanTo1
ec_OccurranceSpanCode2
ec_OccurranceSpanFrom2
ec_OccurranceSpanTo2
ec_OccurranceSpanCode3
ec_OccurranceSpanFrom3
ec_OccurranceSpanTo3
ec_OccurranceSpanCode4
ec_OccurranceSpanFrom4
ec_OccurranceSpanTo4
ec_PatientWeight
ec_AmbulanceTransportCode
ec_AmbulanceTransportReasonCode
ec_TransportDistance
ec_RoundTripPurposeDescription
ec_StretcherPurposeDescription
ec_SpinalManipulationPatCondCode
ec_SpinalManipulationPatCondDesc1
ec_SpinalManipulationPatCondDesc2
ec_AmbulanceConditionIndicator
ec_AmbulanceConditionCode1
ec_AmbulanceConditionCode2
ec_AmbulanceConditionCode3
ec_AmbulanceConditionCode4
ec_AmbulanceConditionCode5
ec_SpectacleLensesCondIndicator
ec_SpectacleLensesCondCode1
ec_SpectacleLensesCondCode2
ec_SpectacleLensesCondCode3
ec_SpectacleLensesCondCode4
ec_SpectacleLensesCondCode5
ec_ContactLensesCondIndicator
ec_ContactLensesCondCode1
ec_ContactLensesCondCode2
ec_ContactLensesCondCode3
ec_ContactLensesCondCode4
ec_ContactLensesCondCode5
ec_SpectacleFramesCondIndicator
ec_SpectacleFramesCondCode1
ec_SpectacleFramesCondCode2
ec_SpectacleFramesCondCode3
ec_SpectacleFramesCondCode4
ec_SpectacleFramesCondCode5
ec_HomeboundConditionIndicator
ec_EPSDTReferralCondIndicator
ec_EPSDTReferralCondCode1
ec_EPSDTReferralCondCode2
ec_EPSDTReferralCondCode3
ec_RepricedClaimNumber
ec_RepricingMethodology
ec_RepricedAmount
ec_SavingsAmount
ec_RepricerID
ec_RepricingRate
ec_APG_Code
ec_APG_Amount
ec_ApprovedRevenueCode
ec_ApprovedProcedureCode
ec_ApprovedUnitCode
ec_ApprovedUnits
ec_RejectReason
ec_ComplianceCode
ec_ExceptionCode
